_LayerID_	_WeightID_	_Weight_
3	0	0.175119002027
3	1	0.301042987656
3	2	-0.231685104018
3	3	-0.445015026779
3	4	-0.335295480083
3	5	-0.0428161941146
3	6	0.396765240989
3	7	-0.134374264169
3	8	-0.305385369768
3	9	-0.103248004745
3	10	0.425754796208
3	11	0.199508198388
3	12	0.198766966678
3	13	0.0888715955918
3	14	0.0917447975575
3	15	-0.391943979811
3	16	0.0161986780361
3	17	0.464991203185
3	18	0.00558537329859
3	19	-0.442805897115
3	20	-0.252922662154
3	21	0.137620928456
3	22	0.203315206191
3	23	0.170365189277
3	24	0.40464911811
3	25	-0.204646573458
3	26	-0.0794109638891
3	27	0.281007101301
3	28	0.0644942670619
3	29	-0.224860170806
3	30	-0.0429627588271
3	31	0.32018938771
3	32	-0.459061752978
3	33	-0.08789072329
3	34	0.296820865253
3	35	-0.235187589048
3	36	0.21060225912
3	37	0.0714723858844
3	38	0.0726613004773
3	39	-0.100256690644
3	40	0.355401504091
3	41	-0.0213984311457
3	42	0.422135168614
3	43	-0.359160639593
3	44	-0.256738576339
3	45	0.393977524747
3	46	0.252549919721
3	47	-0.262380313309
3	48	0.127607661544
3	49	0.367181172721
3	50	0.471121223228
3	51	-0.0689268005694
3	52	0.517737251819
3	53	-0.0905721865715
3	54	0.176547098094
3	55	0.462754966157
3	56	-0.338971128614
3	57	0.308929188611
3	58	-0.358741490119
3	59	-0.487063281916
3	60	-0.23836619188
3	61	-0.19998708533
3	62	0.33749672261
3	63	-0.408072716367
3	64	-0.481725947315
3	65	-0.170256563703
3	66	-0.00255763533777
3	67	-0.0461976753552
3	68	-0.063647680816
3	69	-0.106779817432
3	70	-0.072251966613
3	71	0.0508085381679
4	0	0.0899029883503
4	1	0.362353695293
4	2	0.0464423578778
4	3	-0.326044354705
4	4	0.393800290338
4	5	-0.505469535489
4	6	-0.112613334762
4	7	-0.261154953122
4	8	-0.427306607202
4	9	0.146898842867
4	10	0.132084789458
4	11	-0.415686274242
4	12	-0.139403398983
4	13	-0.267930509873
4	14	-0.430130839267
4	15	0.136462788726
4	16	-0.166032260083
4	17	0.343216621949
4	18	-0.372706583936
4	19	-0.031019235711
4	20	-0.267630471456
4	21	0.250341454014
4	22	-0.108261713399
4	23	-0.190217032719
4	24	-0.0776971866963
4	25	0.176356910885
4	26	-0.417332710813
4	27	-0.250593956934
4	28	-0.357180792921
4	29	-0.232915344807
4	30	-0.105690326251
4	31	-0.481571134655
4	32	0.270942461589
4	33	0.284306119046
4	34	-0.519586354736
4	35	-0.425450083131
4	36	0.00119546002435
4	37	-0.216707278819
4	38	-0.0981855278167
4	39	0.085263841017
4	40	-0.456473648637
4	41	-0.0758725500597
4	42	-0.354051351533
4	43	0.383562142375
4	44	0.0249016726143
4	45	-0.070416359191
4	46	0.481389374316
4	47	-0.337254619546
4	48	0.152759100674
4	49	0.277363962963
4	50	0.386459274301
4	51	-0.282919989986
4	52	0.225486309677
4	53	0.0255286872524
4	54	0.48450441294
4	55	0.0409396923255
4	56	-0.029608140614
4	57	-0.0686261009442
