_LayerID_	_WeightID_	_Weight_
2	0	-0.352655676131
2	1	-0.175703699379
2	2	0.548721661664
2	3	-0.668234452265
2	4	-0.0313047440151
2	5	-0.593717500493
2	6	0.473477143598
1	0	0.120657552528
1	1	0.39215259917
1	2	-0.271170431123
1	3	-0.49170132213
1	4	-0.39406807481
1	5	-0.159278223079
1	6	0.442766799772
1	7	-0.11071448203
1	8	-0.334222929969
1	9	-0.0444681939796
1	10	0.548861096395
1	11	0.120116316716
1	12	0.253750799295
1	13	0.110651502063
1	14	0.210822268662
1	15	-0.469926498296
1	16	0.0542138803997
1	17	0.606098289766
1	18	-0.119289163537
1	19	-0.555403950879
1	20	-0.324459329772
1	21	0.195227314745
1	22	0.31308000701
1	23	0.0613272803053
1	24	0.531479585331
1	25	-0.245144812286
1	26	-0.0965975936011
1	27	0.411264250733
1	28	0.112171716696
1	29	-0.317103407074
1	30	-0.0238640449203
1	31	0.438697849587
1	32	-0.545833667528
1	33	-0.0271447495872
1	34	0.400068295151
1	35	-0.265798351381
1	36	0.292603888571
1	37	0.0733661210028
1	38	0.0567020914067
1	39	-0.169983348589
1	40	0.469528449208
1	41	-0.0044336406466
1	42	0.521803406825
1	43	-0.463621227694
1	44	-0.313902664855
1	45	0.468508819575
1	46	0.30011594499
1	47	-0.306158247709
1	48	0.170051972499
1	49	0.461154849508
1	50	0.567309690084
1	51	-0.131321422591
1	52	0.620172261841
1	53	-0.0983469029368
1	54	0.243160957683
1	55	0.603748918622
1	56	-0.439928083802
1	57	0.365475965417
1	58	-0.456918458539
1	59	-0.619086089392
1	60	-0.314389885356
1	61	-0.240614928117
1	62	0.443480825704
1	63	-0.460149061355
1	64	-0.594819304096
1	65	-0.228733781664
1	66	0.393710412828
1	67	0.175241893749
1	68	0.322512167026
1	69	-0.343602136966
1	70	-0.560993054383
1	71	-0.484101736686
1	72	-0.243704187194
1	73	0.101664458313
1	74	-0.30071803824
1	75	0.476776752487
1	76	0.44472158831
1	77	-0.404192833146
1	78	-0.278215176874
1	79	0.576621942502
1	80	-0.275642055338
1	81	0.330447144602
1	82	0.558759188543
1	83	-0.174602131949
1	84	-0.114592526284
1	85	-0.54318479881
1	86	0.0116449489155
1	87	0.493867506232
1	88	-0.187146314926
1	89	-0.234654102645
1	90	-0.385102877646
1	91	-0.428236988004
1	92	-0.47665773411
1	93	0.337135031673
1	94	-0.535852180503
1	95	-0.406342938607
1	96	0.0583330433487
1	97	-0.552015705881
1	98	0.385774369928
1	99	0.400135989089
1	100	0.506340204281
1	101	-0.524381087134
1	102	0.417416132494
1	103	0.113959879109
1	104	-0.25478189301
1	105	0.274956667996
1	106	0.2653073846
1	107	0.376603138551
1	108	-0.382507832105
1	109	0.171141771624
1	110	0.610961843007
1	111	0.278901061419
1	112	-0.0518306844956
1	113	-0.150631954268
1	114	-0.597648025215
1	115	-0.349623692439
1	116	-0.413876568471
1	117	-0.196812332849
1	118	0.0903245333896
1	119	0.104843615928
1	120	-0.198454770219
1	121	0.181005173971
1	122	0.488990976146
1	123	0.268611224968
1	124	-0.640282459471
1	125	0.503974343532
1	126	-0.233471422724
1	127	0.321082875293
1	128	0.263040831388
1	129	0.0610021188785
1	130	0.234500964855
1	131	0.618459056476
1	132	0.263527249445
1	133	0.571070508579
1	134	0.571093791611
1	135	-0.229255124521
1	136	-0.115569474476
1	137	0.128335941759
1	138	-0.566579309496
1	139	-0.458473323695
1	140	0.579666799674
1	141	-0.311520285136
1	142	-0.157054239094
1	143	-0.336211608284
1	144	0.578784279965
1	145	0.589328224056
1	146	0.269657644697
1	147	-0.335282165368
1	148	-0.0905677580696
1	149	-0.512414156104
1	150	0.0513145022143
1	151	0.541499423033
1	152	-0.571765692452
1	153	0.0796203064163
1	154	0.521214215707
1	155	-0.231862889606
1	156	0.0243557747999
1	157	-0.303221960606
1	158	-0.473481333439
1	159	0.00536425366984
1	160	0.30625561022
1	161	-0.540713928821
1	162	0.586494380413
1	163	-0.409354903315
1	164	0.620720288605
1	165	-0.0382391518618
1	166	0.320783813465
1	167	-0.234599432314
1	168	1.29317571224
1	169	1.71103712902
1	170	-0.266182561301
1	171	1.66844358409
1	172	0.601159642066
1	173	1.3196803617
1	174	-1.40169869109
1	175	-1.09606093361
1	176	-1.29604079272
1	177	0.999314986259
1	178	-1.65432745976
1	179	-1.04778312099
1	180	1.5963243898
1	181	0.272886393752
1	182	0.519372748415
1	183	-1.36663530893
1	184	-0.652925458554
1	185	-0.156106961404
1	186	-0.0227247812917
1	187	0.00275484898944
1	188	-0.0118978508324
1	189	-0.00321146407302
1	190	0.00228840953717
1	191	-0.0211648111188
1	192	-0.0194750258187
1	193	0.023844180321
1	194	0.0122787579639
1	195	0.0588460062344
1	196	-0.0115194584691
1	197	-0.0707232651825
1	198	0.00524832708057
1	199	-0.00199721671102
1	200	0.00212876489545
1	201	-0.00267650189683
1	202	0.00309855195695
1	203	0.0130389304056
1	204	-0.0245213125402
1	205	0.00405305458854
1	206	0.0152901114345
1	207	-0.00245632517077
1	208	0.00125255504659
1	209	-0.00986967200704
