_LayerID_	_WeightID_	_Weight_
3	0	0.145339694488
3	1	0.268921037093
3	2	-0.235480620078
3	3	-0.452218637848
3	4	-0.336425634984
3	5	-0.065758746466
3	6	0.388304838389
3	7	-0.145143180343
3	8	-0.333388971618
3	9	-0.0796982609821
3	10	0.440599675344
3	11	0.155622206206
3	12	0.186478888836
3	13	0.0463926566006
3	14	0.128938410687
3	15	-0.417929254157
3	16	0.0332792946565
3	17	0.456326332981
3	18	0.00209235930715
3	19	-0.489413595386
3	20	-0.250581571426
3	21	0.105676234527
3	22	0.247193528315
3	23	0.150899440965
3	24	0.416185984776
3	25	-0.23587585077
3	26	-0.10065744182
3	27	0.279088922356
3	28	0.0901385828322
3	29	-0.263652026088
3	30	-0.0252394266871
3	31	0.325699893101
3	32	-0.444182965743
3	33	-0.107363633004
3	34	0.314445950241
3	35	-0.259235260469
3	36	0.232820728453
3	37	0.0684396642311
3	38	0.0504687998217
3	39	-0.125125212908
3	40	0.378214564623
3	41	-0.00559883169667
3	42	0.417991474255
3	43	-0.354046366694
3	44	-0.259278533686
3	45	0.401219297304
3	46	0.238686203094
3	47	-0.244951060958
3	48	0.142678697306
3	49	0.385178398983
3	50	0.460456046731
3	51	-0.0802268449059
3	52	0.501857426341
3	53	-0.0775712408092
3	54	0.196138495132
3	55	0.488252642354
3	56	-0.348420850085
3	57	0.29977531159
3	58	-0.365879872192
3	59	-0.496458348841
3	60	-0.259959669902
3	61	-0.205099153705
3	62	0.350850516673
3	63	-0.382888537271
3	64	-0.484850612765
3	65	-0.183526309633
3	66	-0.0192944898133
3	67	-0.0819427139096
3	68	-0.0449594192268
3	69	-0.0937538738338
3	70	-0.0113232604031
3	71	-0.017466770285
4	0	0.0865456043882
4	1	0.436108466998
4	2	0.0617280209992
4	3	-0.292820778034
4	4	0.346520247412
4	5	-0.53345732713
4	6	-0.121887073376
4	7	-0.299904749138
4	8	-0.452283713374
4	9	0.171443892124
4	10	0.129859766816
4	11	-0.479659252259
4	12	-0.154687091348
4	13	-0.311099685413
4	14	-0.38328314961
4	15	0.101436614133
4	16	-0.194206506623
4	17	0.35504285675
4	18	-0.416562345412
4	19	0.0174494299549
4	20	-0.266788192495
4	21	0.301494324413
4	22	-0.135577982012
4	23	-0.195199971858
4	24	-0.0889691281541
4	25	0.229991151171
4	26	-0.390883601137
4	27	-0.266869849962
4	28	-0.331899371997
4	29	-0.277166836197
4	30	-0.0732281923003
4	31	-0.512670891018
4	32	0.281900951946
4	33	0.319902885753
4	34	-0.514303749291
4	35	-0.474927596264
4	36	0.0382134015808
4	37	-0.201295360587
4	38	-0.1144006928
4	39	0.0697821725713
4	40	-0.419612028903
4	41	-0.0726699104839
4	42	-0.396235419365
4	43	0.405927573973
4	44	0.01799844189
4	45	-0.0398024637983
4	46	0.468253485049
4	47	-0.329505671983
4	48	0.176589708688
4	49	0.268163071627
4	50	0.403850852893
4	51	-0.264988866873
4	52	0.200656077154
4	53	0.0408200819141
4	54	0.505722206088
4	55	0.0460753446125
4	56	0.124705056805
4	57	-0.0439790907831
4	58	0.125811922153
4	59	-0.0803154852073
1	0	0.39017300087
1	1	-0.0978831113384
1	2	-0.435686716742
1	3	0.447817812252
1	4	0.215998116888
1	5	-0.203398687973
1	6	0.399007182679
1	7	0.195949545602
1	8	0.419991619246
1	9	0.24750546385
1	10	0.116899751565
1	11	-0.371087156377
1	12	0.0395156845777
1	13	0.0539823147658
1	14	0.121319278761
1	15	-0.0721498212407
1	16	0.267152368469
1	17	0.229329453537
1	18	-0.197131013585
1	19	0.0048300497893
1	20	0.0505679115691
1	21	-0.222868962051
1	22	-0.497147086688
1	23	-0.540337124406
1	24	0.0725045888923
1	25	0.00050230799288
1	26	0.00917001896371
1	27	-0.151884013051
1	28	-0.0200236507684
