_LayerID_	_WeightID_	_Weight_
3	0	0.127592679938
3	1	0.269644366506
3	2	-0.222637332253
3	3	-0.441231563807
3	4	-0.377498567038
3	5	-0.0101356375738
3	6	0.348710651428
3	7	-0.147690134544
3	8	-0.338862259291
3	9	-0.098148681877
3	10	0.38841937934
3	11	0.209331110461
3	12	0.156426835329
3	13	0.052998954786
3	14	0.145294499034
3	15	-0.421464256264
3	16	-0.0108361104896
3	17	0.505919506141
3	18	-0.0363400681419
3	19	-0.487662265478
3	20	-0.24739253302
3	21	0.0947319295708
3	22	0.200604558256
3	23	0.197642573412
3	24	0.37377630952
3	25	-0.24279582993
3	26	-0.11016446602
3	27	0.257700603122
3	28	0.0325606461194
3	29	-0.208137464068
3	30	-0.0454723780162
3	31	0.311918091489
3	32	-0.442995788419
3	33	-0.113716657638
3	34	0.28930491021
3	35	-0.22681728384
3	36	0.229492368575
3	37	0.0669217830427
3	38	0.0438183097389
3	39	-0.123413418543
3	40	0.382506667864
3	41	-0.0261818501683
3	42	0.441517012314
3	43	-0.344058619248
3	44	-0.259431208028
3	45	0.411757787182
3	46	0.269420108414
3	47	-0.277948986992
3	48	0.152627454527
3	49	0.387848305365
3	50	0.463098027167
3	51	-0.0742640438845
3	52	0.521835645933
3	53	-0.106411680665
3	54	0.19393153047
3	55	0.478195013953
3	56	-0.346692499867
3	57	0.298455104292
3	58	-0.362991503953
3	59	-0.490168730191
3	60	-0.258801999202
3	61	-0.207694412554
3	62	0.350873285418
3	63	-0.387299518413
3	64	-0.49327089755
3	65	-0.155753090568
3	66	-0.0858392039145
3	67	-0.0871468732297
3	68	-0.0428435260564
3	69	-0.125330793381
3	70	-0.105401879808
3	71	0.086148161132
4	0	0.0825270875829
4	1	0.370893823789
4	2	0.0632069705229
4	3	-0.295169870617
4	4	0.379054699987
4	5	-0.514610045568
4	6	-0.0931891767128
4	7	-0.296763981265
4	8	-0.438594139117
4	9	0.154936842317
4	10	0.122572862304
4	11	-0.402159918243
4	12	-0.157302427992
4	13	-0.300911969586
4	14	-0.413427493936
4	15	0.102218126744
4	16	-0.128129301367
4	17	0.339645998355
4	18	-0.375996672216
4	19	-0.0037789723917
4	20	-0.276479727823
4	21	0.294373986666
4	22	-0.145503004351
4	23	-0.167015636707
4	24	-0.0873019406205
