_LayerID_	_WeightID_	_Weight_
1	0	0.368338545444
1	1	0.0034712507663
1	2	-0.727373467084
1	3	-0.309428281365
1	4	0.192692646191
1	5	-0.0750873525938
1	6	-0.405693359594
1	7	-0.55092272264
1	8	0.566745502301
1	9	-0.4461381969
1	10	-0.539791022966
1	11	0.44976155256
1	12	-0.188968287401
1	13	0.444322270627
1	14	-0.171867877256
1	15	0.581573338468
1	16	-0.223268374107
1	17	-0.483338646674
1	18	-0.552670412424
1	19	0.596428602617
1	20	0.47236887682
1	21	-0.0324718438499
1	22	0.362575449873
1	23	0.124638513908
1	24	-0.430891625623
1	25	0.378231317277
1	26	0.399702013862
1	27	-0.399985629543
1	28	0.0366556423172
1	29	0.623645741933
1	30	0.135305497548
1	31	-0.564917974297
1	32	-0.326487081412
1	33	-0.435462670129
1	34	0.166268521848
1	35	0.572161195337
1	36	-0.646314037436
1	37	0.039145107252
1	38	-0.608526363539
1	39	-0.563850389179
1	40	0.11342948809
1	41	0.38328810952
1	42	0.322067491476
1	43	0.205033150056
1	44	-0.334333101714
1	45	0.055539313804
1	46	0.213748783614
1	47	0.46079089427
1	48	-0.272114949129
1	49	-0.57675238593
1	50	-0.492998268068
1	51	0.260006457928
1	52	0.252847701483
1	53	-0.231790405754
1	54	0.00995588645804
1	55	-0.491162074154
1	56	0.451749998939
1	57	-0.0398248685364
1	58	-0.0250308965481
1	59	0.0796721581164
1	60	-0.545657748438
1	61	-0.39212376446
1	62	-0.564775238831
1	63	-0.155793148954
1	64	0.133547527432
1	65	0.539470372498
1	66	0.0936441061713
1	67	0.133640310791
1	68	0.257711451526
1	69	0.285002822595
1	70	-0.629477633302
1	71	0.33766923151
1	72	-0.402073872609
1	73	-0.527198712463
1	74	0.25193152067
1	75	-0.550954924798
1	76	0.012395786322
1	77	-0.0227539643037
1	78	0.175559058513
1	79	-0.549964370125
1	80	-0.443828333602
1	81	-0.0983137827049
1	82	0.543560951658
1	83	0.460914669165
1	84	0.549131012513
1	85	0.23271845972
1	86	-0.15522027096
1	87	0.245311017256
1	88	0.615261182171
1	89	0.470844303388
1	90	-0.517773800099
1	91	-0.564326158218
1	92	0.049313796291
1	93	0.551557933704
1	94	-0.551431911243
1	95	-0.240379093497
1	96	-0.176727093735
1	97	0.459098628962
1	98	-0.580005860822
1	99	0.287976690237
1	100	-0.633250513618
1	101	0.0810704318244
1	102	0.444123288892
1	103	0.149529392862
1	104	-0.515905327473
1	105	-0.172315822336
1	106	0.0716591692705
1	107	0.295501866735
1	108	0.466963643925
1	109	-0.377019364552
1	110	-0.122592200767
1	111	0.425075132894
1	112	0.485363651406
1	113	0.266124929282
1	114	0.300325809195
1	115	-0.542363897509
1	116	0.00314071501008
1	117	-0.00118197734639
1	118	-0.00284218892671
1	119	-0.00657344753975
1	120	-0.0238242320869
1	121	-0.00751809805788
1	122	0.0552948553522
1	123	0.0881770293669
1	124	-0.0026939158168
1	125	-0.000295745794015
1	126	0.0139140724912
1	127	-0.00657034400867
1	128	0.00618173150484
1	129	-0.00137009011043
1	130	0.0242930098749
1	131	-0.0119498655471
1	132	-1.0169503785
1	133	0.427206639329
1	134	1.36982096837
1	135	0.327649740078
1	136	-1.09671453998
1	137	1.68416225017
1	138	0.146949855754
1	139	-0.745746857301
1	140	-0.880312282447
1	141	0.644472278659
1	142	0.31988628859
1	143	1.57491616638
1	144	0.791753591395
