_LayerID_	_WeightID_	_Weight_
6	0	0.176692545734
6	1	0.237077619036
6	2	-0.0441621714381
6	3	0.0620180413105
6	4	-0.275102231973
6	5	-0.363001790288
6	6	-0.357436024168
6	7	-0.201465918572
5	0	-0.175941066875
5	1	0.0577541376784
5	2	-0.324420885777
5	3	0.073860813706
5	4	-0.225743060838
5	5	0.293795480324
5	6	-0.301199454457
5	7	-0.392645758487
5	8	-0.279966158005
5	9	-0.107571387642
5	10	-0.385358446217
5	11	-0.183334164159
5	12	-0.0748154137339
5	13	0.214613013344
5	14	0.0937438998583
5	15	-0.415909814792
5	16	0.254970099239
5	17	0.0864945618242
5	18	0.334744666378
5	19	0.221874552013
5	20	-0.300065636927
5	21	-0.234903264629
5	22	0.170972022944
5	23	-0.288367054897
5	24	-0.000577758251877
5	25	0.0101582464589
5	26	0.0815931752041
5	27	0.00841536649189
5	28	0.164069910459
5	29	0.151897260404
5	30	-0.237919381119
5	31	0.0208358973228
5	32	0.327094497199
5	33	-0.120707020021
5	34	-0.117057231736
5	35	-0.085525025069
5	36	0.112900731632
5	37	0.22093919762
5	38	0.0706226408357
5	39	-0.258145056598
5	40	0.242773093491
5	41	0.00954274642504
5	42	-0.0873063689361
5	43	0.339409854536
5	44	-0.243517667574
5	45	-0.208806021221
5	46	0.436886202071
5	47	-0.137929912088
5	48	0.142847315335
5	49	-0.0102562834189
5	50	-0.314782844691
5	51	-0.1806849803
5	52	0.342521970814
5	53	-0.00873658932064
5	54	-0.305195748588
5	55	0.289451447328
5	56	0.43467779665
5	57	-0.277270050982
5	58	0.214267511494
5	59	-0.171553129615
5	60	0.260420470963
5	61	0.0566881282662
5	62	-0.405211045447
5	63	0.498934713667
5	64	-0.405597115022
5	65	0.203644955334
5	66	-0.0706391523876
5	67	0.152342382735
5	68	0.325416713688
5	69	0.436590862869
5	70	0.399227769578
5	71	0.0400722045985
5	72	0.37635587676
5	73	-0.118190296806
5	74	0.332595587023
5	75	0.246215494277
5	76	0.311549344063
5	77	0.170642742549
5	78	-0.133824157976
5	79	0.338084944222
5	80	-0.202049835796
5	81	-0.154264441522
5	82	0.0810110070787
5	83	-0.317700892022
5	84	0.0180465617781
5	85	-0.19716906083
5	86	0.165535218056
5	87	0.0949651284079
5	88	-0.0133276443628
5	89	0.151787879028
5	90	-0.0992843989847
5	91	0.295617507366
5	92	0.183716639737
5	93	-0.18124121626
5	94	0.301244262855
5	95	-0.260739814744
5	96	0.284376307449
5	97	0.121726583786
5	98	0.145446445541
5	99	-0.155922685279
5	100	0.00817120275425
5	101	-0.127659072921
5	102	0.297082307792
5	103	0.124885416833
5	104	-0.0285078018885
5	105	0.276280217133
5	106	-0.225199977608
5	107	-0.359936656186
5	108	0.181723428411
5	109	0.0550978693822
5	110	0.363884713052
5	111	0.0443328803017
5	112	0.349238009587
5	113	-0.366274205544
5	114	-0.239975068395
5	115	0.0985547350971
5	116	-0.0547229276214
5	117	0.300505436405
5	118	-0.090365512419
5	119	-0.332013451386
5	120	0.217278388989
5	121	0.0569256112178
5	122	-0.228433874077
5	123	-0.21390969814
5	124	-0.467163440548
5	125	-0.440657718774
1	0	-0.171984182498
1	1	-0.080770200892
1	2	-0.0218087096758
1	3	0.279620141914
1	4	-0.129592281916
1	5	-0.0884412729459
1	6	-0.401199337437
1	7	-0.506440589135
1	8	-0.331410441289
1	9	-0.217911653762
1	10	0.106545923443
1	11	-0.131958770476
1	12	0.336302854905
1	13	-0.583059931016
1	14	-0.255656055717
1	15	-0.44896161498
1	16	0.451208074418
1	17	0.422737468567
1	18	0.287600154722
1	19	0.174890328744
1	20	0.0640497515885
1	21	-0.189126840687
1	22	0.407952027574
1	23	-0.48986156686
1	24	0.547157232011
1	25	-0.0941346501032
1	26	-0.155903402895
1	27	0.195072787173
1	28	0.380799951744
1	29	-0.14023286043
1	30	-0.144430406302
1	31	0.0998902176763
1	32	0.442507959187
1	33	-0.526257380792
1	34	-0.369514116424
1	35	0.532641111006
1	36	-0.22582561578
1	37	-0.286230359353
1	38	-0.265191855476
1	39	-0.204119294225
1	40	-0.229902827506
1	41	0.364013229854
1	42	0.380540833069
1	43	-0.0384599966677
1	44	0.00976716647616
1	45	0.37491262899
1	46	0.101746982145
1	47	0.452274022357
1	48	-0.163506983161
1	49	-0.484965043441
1	50	0.587269373325
1	51	-0.133555336828
1	52	0.0101449104581
1	53	-0.447807594305
1	54	0.00705704118374
1	55	-0.0537494563798
1	56	-0.0386716267433
1	57	-0.0276984457187
1	58	0.110877496381
1	59	0.0246558283334
4	0	-0.449944491968
4	1	0.070200567725
4	2	0.126933624914
4	3	0.0990667647867
4	4	-0.475299938007
4	5	0.119178444926
4	6	0.426864732086
4	7	0.238236778067
4	8	0.194331691216
4	9	0.356871864113
4	10	-0.0677490078411
4	11	-0.322330047256
4	12	0.501361869482
4	13	-0.409663270144
4	14	-0.331132234844
4	15	-0.526421876023
4	16	-0.154111118808
4	17	0.373374791737
4	18	-0.0664613236346
4	19	-0.233170654907
4	20	0.0765924040978
4	21	0.541860397829
4	22	-0.04722473408
4	23	-0.323008069918
4	24	-0.141803816107
4	25	0.209024356174
4	26	0.245203351084
4	27	-0.109856319175
4	28	-0.135767546883
4	29	0.421397887061
4	30	-0.194830546888
4	31	-0.195670473615
4	32	-0.405711562399
4	33	0.0752481784702
4	34	0.107390491265
4	35	-0.39964209291
4	36	-0.150210771264
4	37	0.367094286736
4	38	0.131002316617
4	39	-0.0749027553364
4	40	-0.0890258601818
4	41	-0.16458536684
4	42	-0.303240479505
4	43	-0.0822291877732
4	44	-0.271175742118
4	45	-0.000978523906665
4	46	0.438493772431
4	47	-0.296836865866
4	48	-0.315556526613
4	49	0.403679223654
4	50	-0.0303707045778
4	51	-0.192925056158
4	52	-0.0430621745655
4	53	-0.383667711768
4	54	0.132411428183
4	55	-0.0440397133504
4	56	-0.0115741707718
4	57	0.0222811944523
4	58	-0.0208103045597
4	59	-0.181841249691
2	0	0.0250810167424
2	1	0.231031716977
2	2	-0.0821407113394
2	3	-0.073534517542
2	4	0.449469629384
2	5	0.439756403755
2	6	0.0613672646404
2	7	0.388342413603
2	8	-0.511345443999
2	9	0.560687353116
2	10	-0.407287706054
2	11	0.327508496155
2	12	-0.189449374494
2	13	0.089957066005
2	14	0.49304955845
2	15	0.0017724641533
2	16	-0.487893223192
2	17	0.24392667316
2	18	0.176580617198
2	19	-0.151894774253
2	20	-0.0285982206982
2	21	0.47712765865
2	22	-0.0731897867694
2	23	0.304751587308
2	24	-0.178128997519
2	25	0.137561385837
2	26	-0.37218359894
2	27	0.210055941562
2	28	0.00497100182972
2	29	-0.138589224503
2	30	-0.432482228256
2	31	-0.424084119276
2	32	0.112536421332
2	33	-0.270839393087
2	34	0.145980023397
2	35	0.0845858699032
2	36	-0.0285965140153
2	37	0.400631239938
2	38	0.452408482208
2	39	0.51458058547
2	40	0.414295249984
2	41	-0.0232643144619
2	42	-0.290432119473
2	43	0.38180046691
2	44	-0.175542589052
2	45	0.442329158537
2	46	-0.136829753966
2	47	-0.0539621412404
2	48	-0.351631582699
2	49	0.12882672023
2	50	0.220341125844
2	51	-0.525004875038
2	52	0.031295550862
2	53	0.204194862085
2	54	-0.0632368073046
2	55	0.000337036206144
2	56	0.0805176481889
2	57	-0.092336744567
2	58	-0.073060472739
2	59	-0.328742299186
3	0	0.284223330414
3	1	-0.148928057158
3	2	-0.307849140869
3	3	-0.44748768676
3	4	0.534895429861
3	5	-0.430785751268
3	6	-0.446827926885
3	7	0.350512797035
3	8	-0.121111391482
3	9	0.435604962223
3	10	-0.207306856299
3	11	0.496560651336
3	12	-0.158886194141
3	13	-0.441028586124
3	14	-0.46983822538
3	15	0.549101061603
3	16	0.394239460675
3	17	-0.0796086685468
3	18	0.236612840009
3	19	0.135386401772
3	20	-0.321301995294
3	21	0.326039162238
3	22	0.160194552426
3	23	-0.378893686465
3	24	0.0626645888536
3	25	0.553857590031
3	26	0.0947367735936
3	27	-0.484380214403
3	28	-0.286855965797
3	29	-0.386106191935
3	30	0.0433049590059
3	31	0.546680806706
3	32	-0.566784625998
3	33	0.0207222841551
3	34	-0.545374328982
3	35	-0.489499182325
3	36	0.107925273824
3	37	0.343660436732
3	38	0.278877660595
3	39	0.159662254591
3	40	-0.287174507456
3	41	0.0446497723656
3	42	0.199898546789
3	43	0.397298640621
3	44	-0.225421115264
3	45	-0.492115536032
3	46	-0.440933743465
3	47	0.225751736035
3	48	0.236589393035
3	49	-0.207238227203
3	50	0.00858873786589
3	51	-0.43556091726
3	52	0.404052869878
3	53	-0.0457626911131
3	54	0.124844180386
3	55	-0.0388919224405
3	56	0.0401968492669
3	57	0.0579020710518
3	58	0.00910140992482
3	59	-0.0548358357753
